;note_num;note_name
1401;23.0;b''
1402;0.0;c'
1403;10.0;as'
1404;5.0;f'
1405;32.0;gis'''
1406;19.0;g''
1407;26.0;d'''
1408;21.0;a''
1409;2.0;d'
1410;21.0;a''
1411;32.0;gis'''
1412;8.0;gis'
1413;3.0;dis'
1414;7.0;g'
1415;16.0;e''
1416;4.0;e'
1417;30.0;fis'''
1418;30.0;fis'''
1419;10.0;as'
1420;25.0;cis'''
1421;1.0;cis'
1422;20.0;gis''
1423;23.0;b''
1424;34.0;as'''
1425;7.0;g'
1426;21.0;a''
1427;8.0;gis'
1428;22.0;as''
1429;1.0;cis'
1430;11.0;b'
1431;23.0;b''
1432;30.0;fis'''
1433;23.0;b''
1434;12.0;c''
1435;31.0;g'''
1436;17.0;f''
1437;18.0;fis''
1438;22.0;as''
1439;9.0;a'
1440;32.0;gis'''
1441;16.0;e''
1442;22.0;as''
1443;10.0;as'
1444;31.0;g'''
1445;10.0;as'
1446;12.0;c''
1447;22.0;as''
1448;24.0;c'''
1449;11.0;b'
1450;10.0;as'
1451;12.0;c''
1452;34.0;as'''
1453;31.0;g'''
1454;21.0;a''
1455;0.0;c'
1456;9.0;a'
1457;31.0;g'''
1458;9.0;a'
1459;13.0;cis''
1460;17.0;f''
1461;4.0;e'
1462;32.0;gis'''
1463;24.0;c'''
1464;12.0;c''
1465;2.0;d'
1466;21.0;a''
1467;30.0;fis'''
1468;33.0;a'''
1469;25.0;cis'''
1470;22.0;as''
1471;1.0;cis'
1472;21.0;a''
1473;21.0;a''
1474;20.0;gis''
1475;5.0;f'
1476;32.0;gis'''
1477;0.0;c'
1478;23.0;b''
1479;17.0;f''
1480;25.0;cis'''
1481;8.0;gis'
1482;13.0;cis''
1483;13.0;cis''
1484;5.0;f'
1485;24.0;c'''
1486;33.0;a'''
1487;12.0;c''
1488;31.0;g'''
1489;30.0;fis'''
1490;20.0;gis''
1491;30.0;fis'''
1492;7.0;g'
1493;1.0;cis'
1494;2.0;d'
1495;29.0;f'''
1496;27.0;dis'''
1497;24.0;c'''
1498;26.0;d'''
1499;29.0;f'''
1500;23.0;b''
1501;1.0;cis'
1502;4.0;e'
1503;8.0;gis'
1504;32.0;gis'''
1505;23.0;b''
1506;32.0;gis'''
1507;33.0;a'''
1508;21.0;a''
1509;22.0;as''
1510;22.0;as''
1511;18.0;fis''
1512;8.0;gis'
1513;34.0;as'''
1514;20.0;gis''
1515;26.0;d'''
1516;27.0;dis'''
1517;13.0;cis''
1518;9.0;a'
1519;28.0;e'''
1520;15.0;dis''
1521;27.0;dis'''
1522;33.0;a'''
1523;24.0;c'''
1524;4.0;e'
1525;2.0;d'
1526;23.0;b''
1527;9.0;a'
1528;15.0;dis''
1529;34.0;as'''
1530;32.0;gis'''
1531;24.0;c'''
1532;21.0;a''
1533;11.0;b'
1534;29.0;f'''
1535;26.0;d'''
1536;15.0;dis''
1537;0.0;c'
1538;10.0;as'
1539;8.0;gis'
1540;34.0;as'''
1541;1.0;cis'
1542;17.0;f''
1543;26.0;d'''
1544;17.0;f''
1545;14.0;d''
1546;9.0;a'
1547;16.0;e''
1548;22.0;as''
1549;24.0;c'''
1550;32.0;gis'''
1551;27.0;dis'''
1552;27.0;dis'''
1553;7.0;g'
1554;33.0;a'''
1555;34.0;as'''
1556;4.0;e'
1557;27.0;dis'''
1558;3.0;dis'
1559;7.0;g'
1560;29.0;f'''
1561;13.0;cis''
1562;20.0;gis''
1563;25.0;cis'''
1564;28.0;e'''
1565;14.0;d''
1566;31.0;g'''
1567;11.0;b'
1568;22.0;as''
1569;27.0;dis'''
1570;15.0;dis''
1571;4.0;e'
1572;23.0;b''
1573;6.0;fis'
1574;34.0;as'''
1575;21.0;a''
1576;24.0;c'''
1577;25.0;cis'''
1578;19.0;g''
1579;28.0;e'''
1580;7.0;g'
1581;30.0;fis'''
1582;15.0;dis''
1583;34.0;as'''
1584;0.0;c'
1585;19.0;g''
1586;34.0;as'''
1587;14.0;d''
1588;20.0;gis''
1589;30.0;fis'''
1590;7.0;g'
1591;27.0;dis'''
1592;34.0;as'''
1593;8.0;gis'
1594;33.0;a'''
1595;30.0;fis'''
1596;25.0;cis'''
1597;31.0;g'''
1598;13.0;cis''
1599;4.0;e'
1600;0.0;c'
1601;28.0;e'''
1602;15.0;dis''
1603;29.0;f'''
1604;3.0;dis'
1605;24.0;c'''
1606;20.0;gis''
1607;1.0;cis'
1608;25.0;cis'''
1609;12.0;c''
1610;3.0;dis'
1611;15.0;dis''
1612;24.0;c'''
1613;3.0;dis'
1614;26.0;d'''
1615;7.0;g'
1616;16.0;e''
1617;27.0;dis'''
1618;29.0;f'''
1619;30.0;fis'''
1620;14.0;d''
1621;28.0;e'''
1622;29.0;f'''
1623;26.0;d'''
1624;2.0;d'
1625;7.0;g'
1626;23.0;b''
1627;3.0;dis'
1628;30.0;fis'''
1629;8.0;gis'
1630;21.0;a''
1631;0.0;c'
1632;18.0;fis''
1633;22.0;as''
1634;8.0;gis'
1635;0.0;c'
1636;20.0;gis''
1637;2.0;d'
1638;13.0;cis''
1639;0.0;c'
1640;1.0;cis'
1641;8.0;gis'
1642;25.0;cis'''
1643;3.0;dis'
1644;21.0;a''
1645;0.0;c'
1646;24.0;c'''
1647;29.0;f'''
1648;27.0;dis'''
1649;6.0;fis'
1650;22.0;as''
1651;7.0;g'
1652;19.0;g''
1653;28.0;e'''
1654;34.0;as'''
1655;34.0;as'''
1656;17.0;f''
1657;25.0;cis'''
1658;6.0;fis'
1659;23.0;b''
1660;17.0;f''
1661;12.0;c''
1662;10.0;as'
1663;29.0;f'''
1664;10.0;as'
1665;13.0;cis''
1666;15.0;dis''
1667;33.0;a'''
1668;15.0;dis''
1669;8.0;gis'
1670;3.0;dis'
1671;32.0;gis'''
1672;29.0;f'''
1673;0.0;c'
1674;8.0;gis'
1675;29.0;f'''
1676;33.0;a'''
1677;16.0;e''
1678;2.0;d'
1679;23.0;b''
1680;31.0;g'''
1681;3.0;dis'
1682;0.0;c'
1683;23.0;b''
1684;18.0;fis''
1685;34.0;as'''
1686;6.0;fis'
1687;6.0;fis'
1688;32.0;gis'''
1689;22.0;as''
1690;20.0;gis''
1691;17.0;f''
1692;32.0;gis'''
1693;2.0;d'
1694;33.0;a'''
1695;26.0;d'''
1696;17.0;f''
1697;6.0;fis'
1698;3.0;dis'
1699;16.0;e''
1700;0.0;c'
1701;5.0;f'
1702;14.0;d''
1703;8.0;gis'
1704;26.0;d'''
1705;20.0;gis''
1706;34.0;as'''
1707;2.0;d'
1708;10.0;as'
1709;27.0;dis'''
1710;4.0;e'
1711;14.0;d''
1712;29.0;f'''
1713;33.0;a'''
1714;9.0;a'
1715;6.0;fis'
1716;19.0;g''
1717;32.0;gis'''
1718;20.0;gis''
1719;13.0;cis''
1720;5.0;f'
1721;16.0;e''
1722;31.0;g'''
1723;7.0;g'
1724;14.0;d''
1725;29.0;f'''
1726;21.0;a''
1727;12.0;c''
1728;11.0;b'
1729;10.0;as'
1730;1.0;cis'
1731;2.0;d'
1732;16.0;e''
1733;30.0;fis'''
1734;15.0;dis''
1735;12.0;c''
1736;19.0;g''
1737;1.0;cis'
1738;2.0;d'
1739;19.0;g''
1740;12.0;c''
1741;27.0;dis'''
1742;23.0;b''
1743;26.0;d'''
1744;25.0;cis'''
1745;2.0;d'
1746;2.0;d'
1747;22.0;as''
1748;15.0;dis''
1749;33.0;a'''
1750;1.0;cis'
1751;5.0;f'
1752;8.0;gis'
1753;8.0;gis'
1754;1.0;cis'
1755;0.0;c'
1756;24.0;c'''
1757;24.0;c'''
1758;31.0;g'''
1759;10.0;as'
1760;21.0;a''
1761;17.0;f''
1762;10.0;as'
1763;30.0;fis'''
1764;1.0;cis'
1765;21.0;a''
1766;13.0;cis''
1767;12.0;c''
1768;18.0;fis''
1769;8.0;gis'
1770;16.0;e''
1771;8.0;gis'
1772;23.0;b''
1773;26.0;d'''
1774;29.0;f'''
1775;32.0;gis'''
1776;14.0;d''
1777;9.0;a'
1778;5.0;f'
1779;18.0;fis''
1780;34.0;as'''
1781;33.0;a'''
1782;13.0;cis''
1783;29.0;f'''
1784;13.0;cis''
1785;14.0;d''
1786;28.0;e'''
1787;32.0;gis'''
1788;20.0;gis''
1789;19.0;g''
1790;22.0;as''
1791;12.0;c''
1792;1.0;cis'
1793;6.0;fis'
1794;4.0;e'
1795;8.0;gis'
1796;15.0;dis''
1797;4.0;e'
1798;31.0;g'''
1799;17.0;f''
1800;32.0;gis'''
1801;29.0;f'''
1802;28.0;e'''
1803;23.0;b''
1804;7.0;g'
1805;24.0;c'''
1806;19.0;g''
1807;12.0;c''
1808;15.0;dis''
1809;3.0;dis'
1810;6.0;fis'
1811;30.0;fis'''
1812;24.0;c'''
1813;26.0;d'''
1814;12.0;c''
1815;6.0;fis'
1816;15.0;dis''
1817;9.0;a'
1818;24.0;c'''
1819;28.0;e'''
1820;25.0;cis'''
1821;12.0;c''
1822;20.0;gis''
1823;27.0;dis'''
1824;1.0;cis'
1825;29.0;f'''
1826;32.0;gis'''
1827;9.0;a'
1828;15.0;dis''
1829;17.0;f''
1830;14.0;d''
1831;2.0;d'
1832;14.0;d''
1833;18.0;fis''
1834;9.0;a'
1835;32.0;gis'''
1836;10.0;as'
1837;4.0;e'
1838;24.0;c'''
1839;13.0;cis''
1840;3.0;dis'
1841;7.0;g'
1842;31.0;g'''
1843;21.0;a''
1844;24.0;c'''
1845;23.0;b''
1846;34.0;as'''
1847;18.0;fis''
1848;13.0;cis''
1849;6.0;fis'
1850;9.0;a'
1851;16.0;e''
1852;25.0;cis'''
1853;11.0;b'
1854;20.0;gis''
1855;22.0;as''
1856;31.0;g'''
1857;33.0;a'''
1858;15.0;dis''
1859;22.0;as''
1860;7.0;g'
1861;25.0;cis'''
1862;12.0;c''
1863;23.0;b''
1864;16.0;e''
1865;0.0;c'
1866;30.0;fis'''
1867;28.0;e'''
1868;10.0;as'
1869;3.0;dis'
1870;17.0;f''
1871;12.0;c''
1872;9.0;a'
1873;9.0;a'
1874;10.0;as'
1875;23.0;b''
1876;5.0;f'
1877;4.0;e'
1878;25.0;cis'''
1879;31.0;g'''
1880;3.0;dis'
1881;20.0;gis''
1882;13.0;cis''
1883;34.0;as'''
1884;6.0;fis'
1885;3.0;dis'
1886;24.0;c'''
1887;5.0;f'
1888;0.0;c'
1889;32.0;gis'''
1890;21.0;a''
1891;14.0;d''
1892;7.0;g'
1893;2.0;d'
1894;5.0;f'
1895;0.0;c'
1896;26.0;d'''
1897;14.0;d''
1898;1.0;cis'
1899;27.0;dis'''
1900;21.0;a''
1901;24.0;c'''
1902;9.0;a'
1903;2.0;d'
1904;18.0;fis''
1905;28.0;e'''
1906;30.0;fis'''
1907;31.0;g'''
1908;2.0;d'
1909;2.0;d'
1910;9.0;a'
1911;28.0;e'''
1912;12.0;c''
1913;21.0;a''
1914;12.0;c''
1915;3.0;dis'
1916;31.0;g'''
1917;26.0;d'''
1918;9.0;a'
1919;27.0;dis'''
1920;3.0;dis'
1921;16.0;e''
1922;0.0;c'
1923;5.0;f'
1924;15.0;dis''
1925;8.0;gis'
1926;33.0;a'''
1927;31.0;g'''
1928;12.0;c''
1929;3.0;dis'
1930;3.0;dis'
1931;30.0;fis'''
1932;18.0;fis''
1933;20.0;gis''
1934;31.0;g'''
1935;31.0;g'''
1936;16.0;e''
1937;10.0;as'
1938;6.0;fis'
1939;3.0;dis'
1940;4.0;e'
1941;33.0;a'''
1942;19.0;g''
1943;9.0;a'
1944;1.0;cis'
1945;31.0;g'''
1946;21.0;a''
1947;32.0;gis'''
1948;25.0;cis'''
1949;31.0;g'''
1950;32.0;gis'''
1951;9.0;a'
1952;8.0;gis'
1953;17.0;f''
1954;23.0;b''
1955;14.0;d''
1956;32.0;gis'''
1957;34.0;as'''
1958;32.0;gis'''
1959;26.0;d'''
1960;30.0;fis'''
1961;22.0;as''
1962;4.0;e'
1963;2.0;d'
1964;24.0;c'''
1965;12.0;c''
1966;0.0;c'
1967;6.0;fis'
1968;6.0;fis'
1969;25.0;cis'''
1970;11.0;b'
1971;3.0;dis'
1972;34.0;as'''
1973;30.0;fis'''
1974;34.0;as'''
1975;13.0;cis''
1976;4.0;e'
1977;32.0;gis'''
1978;0.0;c'
1979;29.0;f'''
1980;9.0;a'
1981;17.0;f''
1982;18.0;fis''
1983;21.0;a''
1984;6.0;fis'
1985;5.0;f'
1986;30.0;fis'''
1987;11.0;b'
1988;28.0;e'''
1989;29.0;f'''
1990;30.0;fis'''
1991;31.0;g'''
1992;16.0;e''
1993;26.0;d'''
1994;8.0;gis'
1995;2.0;d'
1996;11.0;b'
1997;21.0;a''
1998;26.0;d'''
1999;16.0;e''
2000;28.0;e'''
2001;5.0;f'
2002;11.0;b'
2003;31.0;g'''
2004;18.0;fis''
2005;31.0;g'''
2006;19.0;g''
2007;33.0;a'''
2008;31.0;g'''
2009;33.0;a'''
2010;29.0;f'''
2011;7.0;g'
2012;12.0;c''
2013;23.0;b''
2014;19.0;g''
2015;12.0;c''
2016;18.0;fis''
2017;18.0;fis''
2018;3.0;dis'
2019;4.0;e'
2020;31.0;g'''
2021;27.0;dis'''
2022;4.0;e'
2023;12.0;c''
2024;13.0;cis''
2025;31.0;g'''
2026;29.0;f'''
2027;19.0;g''
2028;2.0;d'
2029;9.0;a'
2030;19.0;g''
2031;7.0;g'
2032;22.0;as''
2033;13.0;cis''
2034;18.0;fis''
2035;5.0;f'
2036;5.0;f'
2037;22.0;as''
2038;19.0;g''
2039;27.0;dis'''
2040;1.0;cis'
2041;0.0;c'
2042;31.0;g'''
2043;20.0;gis''
2044;13.0;cis''
2045;31.0;g'''
2046;32.0;gis'''
2047;26.0;d'''
2048;21.0;a''
2049;3.0;dis'
2050;0.0;c'
2051;30.0;fis'''
2052;20.0;gis''
2053;20.0;gis''
2054;14.0;d''
2055;21.0;a''
2056;22.0;as''
2057;19.0;g''
2058;4.0;e'
2059;8.0;gis'
2060;5.0;f'
2061;24.0;c'''
2062;11.0;b'
2063;10.0;as'
2064;30.0;fis'''
2065;29.0;f'''
2066;14.0;d''
2067;32.0;gis'''
2068;30.0;fis'''
2069;14.0;d''
2070;14.0;d''
2071;2.0;d'
2072;3.0;dis'
2073;28.0;e'''
2074;33.0;a'''
2075;3.0;dis'
2076;18.0;fis''
2077;5.0;f'
2078;32.0;gis'''
2079;31.0;g'''
2080;16.0;e''
2081;27.0;dis'''
2082;17.0;f''
2083;0.0;c'
2084;13.0;cis''
2085;29.0;f'''
2086;22.0;as''
2087;7.0;g'
2088;24.0;c'''
2089;8.0;gis'
2090;8.0;gis'
2091;5.0;f'
2092;0.0;c'
2093;4.0;e'
2094;31.0;g'''
2095;14.0;d''
2096;28.0;e'''
2097;17.0;f''
2098;8.0;gis'
2099;33.0;a'''
2100;25.0;cis'''
2101;1.0;cis'
2102;29.0;f'''
2103;27.0;dis'''
2104;16.0;e''
2105;21.0;a''
2106;25.0;cis'''
2107;20.0;gis''
2108;26.0;d'''
2109;17.0;f''
2110;22.0;as''
2111;8.0;gis'
2112;12.0;c''
2113;12.0;c''
2114;21.0;a''
2115;28.0;e'''
2116;34.0;as'''
2117;13.0;cis''
2118;19.0;g''
2119;0.0;c'
2120;0.0;c'
2121;7.0;g'
2122;30.0;fis'''
2123;20.0;gis''
2124;31.0;g'''
2125;30.0;fis'''
2126;32.0;gis'''
2127;8.0;gis'
2128;30.0;fis'''
2129;30.0;fis'''
2130;21.0;a''
2131;32.0;gis'''
2132;3.0;dis'
2133;31.0;g'''
2134;5.0;f'
2135;7.0;g'
2136;25.0;cis'''
2137;22.0;as''
2138;14.0;d''
2139;34.0;as'''
2140;3.0;dis'
2141;23.0;b''
2142;10.0;as'
2143;14.0;d''
2144;17.0;f''
2145;31.0;g'''
2146;33.0;a'''
2147;16.0;e''
2148;9.0;a'
2149;14.0;d''
2150;21.0;a''
2151;31.0;g'''
2152;10.0;as'
2153;20.0;gis''
2154;14.0;d''
2155;24.0;c'''
2156;9.0;a'
2157;21.0;a''
2158;33.0;a'''
2159;14.0;d''
2160;31.0;g'''
2161;32.0;gis'''
2162;15.0;dis''
2163;29.0;f'''
2164;19.0;g''
2165;23.0;b''
2166;16.0;e''
2167;21.0;a''
2168;34.0;as'''
2169;17.0;f''
2170;26.0;d'''
2171;32.0;gis'''
2172;13.0;cis''
2173;2.0;d'
2174;12.0;c''
2175;9.0;a'
2176;29.0;f'''
2177;12.0;c''
2178;28.0;e'''
2179;7.0;g'
2180;19.0;g''
2181;26.0;d'''
2182;21.0;a''
2183;23.0;b''
2184;17.0;f''
2185;34.0;as'''
2186;4.0;e'
2187;14.0;d''
2188;26.0;d'''
2189;14.0;d''
2190;24.0;c'''
2191;33.0;a'''
2192;28.0;e'''
2193;16.0;e''
2194;17.0;f''
2195;21.0;a''
2196;10.0;as'
2197;1.0;cis'
2198;30.0;fis'''
2199;28.0;e'''
2200;32.0;gis'''
2201;24.0;c'''
2202;22.0;as''
2203;8.0;gis'
2204;33.0;a'''
2205;10.0;as'
2206;31.0;g'''
2207;25.0;cis'''
2208;4.0;e'
2209;4.0;e'
2210;0.0;c'
2211;7.0;g'
2212;15.0;dis''
2213;26.0;d'''
2214;7.0;g'
2215;19.0;g''
2216;23.0;b''
2217;9.0;a'
2218;8.0;gis'
2219;24.0;c'''
2220;21.0;a''
2221;16.0;e''
2222;3.0;dis'
2223;26.0;d'''
2224;0.0;c'
2225;18.0;fis''
2226;28.0;e'''
2227;26.0;d'''
2228;25.0;cis'''
2229;8.0;gis'
2230;10.0;as'
2231;12.0;c''
2232;30.0;fis'''
2233;12.0;c''
2234;10.0;as'
2235;11.0;b'
2236;22.0;as''
2237;25.0;cis'''
2238;19.0;g''
2239;31.0;g'''
2240;34.0;as'''
2241;27.0;dis'''
2242;0.0;c'
2243;28.0;e'''
2244;16.0;e''
2245;18.0;fis''
2246;11.0;b'
2247;15.0;dis''
2248;33.0;a'''
2249;8.0;gis'
2250;30.0;fis'''
2251;23.0;b''
2252;23.0;b''
2253;14.0;d''
2254;4.0;e'
2255;22.0;as''
2256;18.0;fis''
2257;1.0;cis'
2258;13.0;cis''
2259;28.0;e'''
2260;33.0;a'''
2261;25.0;cis'''
2262;11.0;b'
2263;23.0;b''
2264;31.0;g'''
2265;17.0;f''
2266;6.0;fis'
2267;12.0;c''
2268;5.0;f'
2269;4.0;e'
2270;8.0;gis'
2271;28.0;e'''
2272;1.0;cis'
2273;29.0;f'''
2274;10.0;as'
2275;27.0;dis'''
2276;14.0;d''
2277;13.0;cis''
2278;8.0;gis'
2279;6.0;fis'
2280;9.0;a'
2281;15.0;dis''
2282;5.0;f'
2283;26.0;d'''
2284;0.0;c'
2285;25.0;cis'''
2286;31.0;g'''
2287;10.0;as'
2288;8.0;gis'
2289;14.0;d''
2290;17.0;f''
2291;6.0;fis'
2292;8.0;gis'
2293;15.0;dis''
2294;28.0;e'''
2295;1.0;cis'
2296;29.0;f'''
2297;28.0;e'''
2298;16.0;e''
2299;20.0;gis''
2300;18.0;fis''
2301;22.0;as''
2302;21.0;a''
2303;23.0;b''
2304;21.0;a''
2305;30.0;fis'''
2306;15.0;dis''
2307;23.0;b''
2308;26.0;d'''
2309;4.0;e'
2310;4.0;e'
2311;21.0;a''
2312;12.0;c''
2313;13.0;cis''
2314;24.0;c'''
2315;11.0;b'
2316;20.0;gis''
2317;12.0;c''
2318;7.0;g'
2319;28.0;e'''
2320;23.0;b''
2321;24.0;c'''
2322;8.0;gis'
2323;17.0;f''
2324;3.0;dis'
2325;34.0;as'''
2326;30.0;fis'''
2327;5.0;f'
2328;33.0;a'''
2329;15.0;dis''
2330;9.0;a'
2331;12.0;c''
2332;33.0;a'''
2333;2.0;d'
2334;28.0;e'''
2335;22.0;as''
2336;33.0;a'''
2337;14.0;d''
2338;9.0;a'
2339;24.0;c'''
2340;6.0;fis'
2341;14.0;d''
2342;6.0;fis'
2343;2.0;d'
2344;14.0;d''
2345;10.0;as'
2346;10.0;as'
2347;6.0;fis'
2348;33.0;a'''
2349;6.0;fis'
2350;12.0;c''
2351;28.0;e'''
2352;19.0;g''
2353;12.0;c''
2354;32.0;gis'''
2355;31.0;g'''
2356;5.0;f'
2357;30.0;fis'''
2358;31.0;g'''
2359;12.0;c''
2360;13.0;cis''
2361;22.0;as''
2362;30.0;fis'''
2363;20.0;gis''
2364;32.0;gis'''
2365;0.0;c'
2366;27.0;dis'''
2367;0.0;c'
2368;26.0;d'''
2369;6.0;fis'
2370;33.0;a'''
2371;11.0;b'
2372;1.0;cis'
2373;9.0;a'
2374;19.0;g''
2375;21.0;a''
2376;23.0;b''
2377;1.0;cis'
2378;25.0;cis'''
2379;26.0;d'''
2380;34.0;as'''
2381;8.0;gis'
2382;9.0;a'
2383;17.0;f''
2384;4.0;e'
2385;1.0;cis'
2386;10.0;as'
2387;1.0;cis'
2388;16.0;e''
2389;6.0;fis'
2390;23.0;b''
2391;19.0;g''
2392;4.0;e'
2393;20.0;gis''
2394;19.0;g''
2395;33.0;a'''
2396;20.0;gis''
2397;13.0;cis''
2398;33.0;a'''
2399;19.0;g''
2400;29.0;f'''
2401;32.0;gis'''
2402;22.0;as''
2403;25.0;cis'''
2404;1.0;cis'
2405;7.0;g'
2406;30.0;fis'''
2407;0.0;c'
2408;27.0;dis'''
2409;1.0;cis'
2410;11.0;b'
2411;11.0;b'
2412;33.0;a'''
2413;20.0;gis''
2414;12.0;c''
2415;26.0;d'''
2416;4.0;e'
2417;25.0;cis'''
2418;12.0;c''
2419;1.0;cis'
2420;23.0;b''
2421;33.0;a'''
2422;31.0;g'''
2423;8.0;gis'
2424;12.0;c''
2425;23.0;b''
2426;14.0;d''
2427;30.0;fis'''
2428;34.0;as'''
2429;24.0;c'''
2430;26.0;d'''
2431;7.0;g'
2432;27.0;dis'''
2433;6.0;fis'
2434;17.0;f''
2435;2.0;d'
2436;26.0;d'''
2437;29.0;f'''
2438;17.0;f''
2439;3.0;dis'
2440;32.0;gis'''
2441;1.0;cis'
2442;31.0;g'''
2443;28.0;e'''
2444;33.0;a'''
2445;31.0;g'''
2446;14.0;d''
2447;8.0;gis'
2448;31.0;g'''
2449;2.0;d'
2450;2.0;d'
2451;20.0;gis''
2452;3.0;dis'
2453;9.0;a'
2454;13.0;cis''
2455;6.0;fis'
2456;33.0;a'''
2457;10.0;as'
2458;25.0;cis'''
2459;8.0;gis'
2460;18.0;fis''
2461;23.0;b''
2462;2.0;d'
2463;2.0;d'
2464;3.0;dis'
2465;31.0;g'''
2466;27.0;dis'''
2467;33.0;a'''
2468;13.0;cis''
2469;12.0;c''
2470;21.0;a''
2471;27.0;dis'''
2472;9.0;a'
2473;13.0;cis''
2474;3.0;dis'
2475;28.0;e'''
2476;11.0;b'
2477;15.0;dis''
2478;25.0;cis'''
2479;21.0;a''
2480;32.0;gis'''
2481;14.0;d''
2482;34.0;as'''
2483;8.0;gis'
2484;25.0;cis'''
2485;31.0;g'''
2486;5.0;f'
2487;11.0;b'
2488;15.0;dis''
2489;28.0;e'''
2490;31.0;g'''
2491;4.0;e'
2492;8.0;gis'
2493;3.0;dis'
2494;13.0;cis''
2495;7.0;g'
2496;24.0;c'''
2497;8.0;gis'
2498;4.0;e'
2499;26.0;d'''
2500;7.0;g'
2501;22.0;as''
2502;12.0;c''
2503;8.0;gis'
2504;6.0;fis'
2505;34.0;as'''
2506;29.0;f'''
2507;11.0;b'
2508;6.0;fis'
2509;16.0;e''
2510;14.0;d''
2511;13.0;cis''
2512;33.0;a'''
2513;14.0;d''
2514;23.0;b''
2515;29.0;f'''
2516;32.0;gis'''
2517;27.0;dis'''
2518;34.0;as'''
2519;6.0;fis'
2520;2.0;d'
2521;28.0;e'''
2522;12.0;c''
2523;20.0;gis''
2524;32.0;gis'''
2525;19.0;g''
2526;2.0;d'
2527;8.0;gis'
2528;10.0;as'
2529;12.0;c''
2530;24.0;c'''
2531;12.0;c''
2532;19.0;g''
2533;16.0;e''
2534;25.0;cis'''
2535;21.0;a''
2536;22.0;as''
2537;12.0;c''
2538;20.0;gis''
2539;29.0;f'''
2540;30.0;fis'''
2541;16.0;e''
2542;13.0;cis''
2543;25.0;cis'''
2544;19.0;g''
2545;15.0;dis''
2546;24.0;c'''
2547;16.0;e''
2548;28.0;e'''
2549;14.0;d''
2550;27.0;dis'''
2551;31.0;g'''
2552;22.0;as''
2553;5.0;f'
2554;27.0;dis'''
2555;21.0;a''
2556;23.0;b''
2557;10.0;as'
2558;5.0;f'
2559;25.0;cis'''
2560;31.0;g'''
2561;6.0;fis'
2562;24.0;c'''
2563;32.0;gis'''
2564;13.0;cis''
2565;24.0;c'''
2566;21.0;a''
2567;7.0;g'
2568;21.0;a''
2569;22.0;as''
2570;20.0;gis''
2571;10.0;as'
2572;26.0;d'''
2573;1.0;cis'
2574;8.0;gis'
2575;18.0;fis''
2576;26.0;d'''
2577;3.0;dis'
2578;9.0;a'
2579;19.0;g''
2580;33.0;a'''
2581;17.0;f''
2582;23.0;b''
2583;4.0;e'
2584;12.0;c''
2585;4.0;e'
2586;20.0;gis''
2587;17.0;f''
2588;24.0;c'''
2589;26.0;d'''
2590;1.0;cis'
2591;14.0;d''
2592;30.0;fis'''
2593;20.0;gis''
2594;13.0;cis''
2595;29.0;f'''
2596;25.0;cis'''
2597;34.0;as'''
2598;22.0;as''
2599;33.0;a'''
2600;13.0;cis''
2601;20.0;gis''
2602;33.0;a'''
2603;14.0;d''
2604;30.0;fis'''
2605;3.0;dis'
2606;13.0;cis''
2607;4.0;e'
2608;4.0;e'
2609;7.0;g'
2610;10.0;as'
2611;18.0;fis''
2612;10.0;as'
2613;16.0;e''
2614;26.0;d'''
2615;27.0;dis'''
2616;23.0;b''
2617;11.0;b'
2618;5.0;f'
2619;31.0;g'''
2620;33.0;a'''
2621;14.0;d''
2622;28.0;e'''
2623;26.0;d'''
2624;28.0;e'''
2625;10.0;as'
2626;16.0;e''
2627;3.0;dis'
2628;28.0;e'''
2629;23.0;b''
2630;34.0;as'''
2631;34.0;as'''
2632;27.0;dis'''
2633;34.0;as'''
2634;25.0;cis'''
2635;11.0;b'
2636;7.0;g'
2637;26.0;d'''
2638;24.0;c'''
2639;5.0;f'
2640;25.0;cis'''
2641;2.0;d'
2642;11.0;b'
2643;22.0;as''
2644;25.0;cis'''
2645;31.0;g'''
2646;13.0;cis''
2647;34.0;as'''
2648;22.0;as''
2649;6.0;fis'
2650;14.0;d''
2651;8.0;gis'
2652;8.0;gis'
2653;17.0;f''
2654;20.0;gis''
2655;7.0;g'
2656;32.0;gis'''
2657;8.0;gis'
2658;6.0;fis'
2659;16.0;e''
2660;19.0;g''
2661;33.0;a'''
2662;15.0;dis''
2663;26.0;d'''
2664;22.0;as''
2665;21.0;a''
2666;14.0;d''
2667;32.0;gis'''
2668;13.0;cis''
2669;13.0;cis''
2670;25.0;cis'''
2671;14.0;d''
2672;2.0;d'
2673;10.0;as'
2674;14.0;d''
2675;14.0;d''
2676;9.0;a'
2677;13.0;cis''
2678;5.0;f'
2679;7.0;g'
2680;29.0;f'''
2681;12.0;c''
2682;7.0;g'
2683;27.0;dis'''
2684;12.0;c''
2685;28.0;e'''
2686;24.0;c'''
2687;34.0;as'''
2688;17.0;f''
2689;20.0;gis''
2690;3.0;dis'
2691;24.0;c'''
2692;28.0;e'''
2693;10.0;as'
2694;27.0;dis'''
2695;26.0;d'''
2696;29.0;f'''
2697;11.0;b'
2698;4.0;e'
2699;1.0;cis'
2700;7.0;g'
2701;7.0;g'
2702;18.0;fis''
2703;5.0;f'
2704;18.0;fis''
2705;0.0;c'
2706;28.0;e'''
2707;6.0;fis'
2708;3.0;dis'
2709;20.0;gis''
2710;22.0;as''
